23	être	être	VINF	VINF	t=W	
24	enchaînés	enchaîner	VPP	VPP	n=p|g=m|t=K	
25	dans	dans	P	P		
26	des	des	DET	DET	n=p	
27	combinaisons	combinaison	NC	NC	n=p|g=f	
28	:	:	PONCT	PONCT		
29	des	des	DET	DET	n=p	
30	séquences	séquence	NC	NC	n=p|g=f	
31	de	de	P	P		
32	manœuvres	_	NC	NC		
33	souvent	souvent	ADV	ADV		
34	forcées	forcer	VPP	VPP	n=p|g=f|t=K	
35	pour	pour	P	P		
36	l'	le	DET	DET	n=s	
37	un	un	PRO	PRO	n=s|g=m	
38	ou	ou	CC	CC		
39	l'	le	DET	DET	n=s	
40	autre	autre	ADJ	ADJ	n=s	
41	des	de	P+D	P+D	n=p	
42	deux	deux	ADJ	ADJ	s=card|n=p	
43	camps	camp	NC	NC	n=p|g=m	
44	.	.	PONCT	PONCT		

1	Les	les	DET	DET	n=p	
2	théoriciens	théoricien	NC	NC	n=p|g=m	
3	ont	avoir	V	V	n=p|t=P|p=3	
4	décrit	décrire	VPP	VPP	n=s|g=m|t=K	
5	un	un	DET	DET	n=s|g=m	
6	grand	grand	ADJ	ADJ	n=s|g=m	
7	nombre	nombre	NC	NC	n=s|g=m	
8	de	de	P	P		
9	méthodes	méthode	NC	NC	n=p|g=f	
10	élémentaires	élémentaire	ADJ	ADJ	n=p	
11	et	et	CC	CC		
12	de	de	P	P		
13	manœuvres	_	NC	NC		
14	caractéristiques	caractéristique	NC	NC	n=p|g=f	
15	comme	comme	P	P		
16	le	le	DET	DET	n=s|g=m	
17	clouage	clouage	NC	NC	n=s|g=m	
18	,	,	PONCT	PONCT		
19	la	la	DET	DET	n=s|g=f	
20	fourchette	fourchette	NC	NC	n=s|g=f	
21	,	,	PONCT	PONCT		
22	l'	le	DET	DET	n=s	
23	enfilade	enfilade	NC	NC	n=s|g=f	
24	,	,	PONCT	PONCT		
25	la	la	DET	DET	n=s|g=f	
26	batterie	batterie	NC	NC	n=s|g=f	
27	,	,	PONCT	PONCT		
28	l'	le	DET	DET	n=s	
29	attaque	attaque	NC	NC	n=s|g=f	
30	à	à	P	P		
31	la	la	DET	DET	n=s|g=f	
32	découverte	découverte	NC	NC	n=s|g=f	
33	et	et	CC	CC		
34	en	en	P	P		
35	particulier	particulier	NC	NC	n=s|g=m	
36	l'	le	DET	DET	n=s	
37	échec	échec	NC	NC	n=s|g=m	
38	à	à	P	P		
39	la	la	DET	DET	n=s|g=f	
40	découverte	découverte	NC	NC	n=s|g=f	
41	,	,	PONCT	PONCT		
42	le	le	DET	DET	n=s|g=m	
43	coup	coup	NC	NC	n=s|g=m	
44	intermédiaire	intermédiaire	ADJ	ADJ	n=s	
45	(	(	PONCT	PONCT		
46	ou	ou	CC	CC		
47	zwischenzug	_	NPP	NPP		
48	)	)	PONCT	PONCT		
49	,	,	PONCT	PONCT		
50	la	la	DET	DET	n=s|g=f	
51	déviation	déviation	NC	NC	n=s|g=f	
52	,	,	PONCT	PONCT		
53	le	le	DET	DET	n=s|g=m	
54	leurre	leurre	NC	NC	n=s|g=m	
55	,	,	PONCT	PONCT		
56	le	le	DET	DET	n=s|g=m	
57	sacrifice	sacrifice	NC	NC	n=s|g=m	
58	,	,	PONCT	PONCT		
59	le	le	DET	DET	n=s|g=m	
60	minage	minage	NC	NC	n=s|g=m	
61	,	,	PONCT	PONCT		
62	la	la	DET	DET	n=s|g=f	
63	surcharge	surcharge	NC	NC	n=s|g=f	
64	,	,	PONCT	PONCT		
65	l'	le	DET	DET	n=s	
66	interception	interception	NC	NC	n=s|g=f	
67	[	[	PONCT	PONCT		
68	G	gramme	NC	NC	g=m	
69	7	7	ADJ	ADJ		
70	]	]	PONCT	PONCT		
71	.	.	PONCT	PONCT		

1	L'	le	DET	DET	n=s	
2	ouverture	ouverture	NC	NC	n=s|g=f	
3	est	être	V	V	n=s|t=P|p=3	
4	le	le	DET	DET	n=s|g=m	
5	nom	nom	NC	NC	n=s|g=m	
6	donné	donner	VPP	VPP	n=s|g=m|t=K	
7	aux	à	P+D	P+D	n=p	
8	premiers	premier	ADJ	ADJ	n=p|g=m	
9	coups	coup	NC	NC	n=p|g=m	
10	d'	de	P	P		
11	une	une	DET	DET	n=s|g=f	
12	partie	partie	NC	NC	n=s|g=f	
13	[	[	PONCT	PONCT		
14	G	gramme	NC	NC	g=m	
15	8	8	ADJ	ADJ		
16	]	]	PONCT	PONCT		
17	.	.	PONCT	PONCT		

1	On	on	CLS	CLS	n=s|p=3	
2	donne	donner	V	V	n=s|t=P,S|p=1,3	
3	aux	à	P+D	P+D	n=p	
4	ouvertures	ouverture	NC	NC	n=p|g=f	
5	reconnues	reconnaître	VPP	VPP	n=p|g=f|t=K	
6	des	de	P+D	P+D	n=p	
7	noms	nom	NC	NC	n=p|g=m	
8	comme	comme	P	P		
9	la	la	DET	DET	n=s|g=f	
10	partie	partie	NC	NC	n=s|g=f	
11	espagnole	espagnol	ADJ	ADJ	n=s|g=f	
12	ou	ou	CC	CC		
13	la	la	DET	DET	n=s|g=f	
14	défense	défense	NC	NC	n=s|g=f	
15	sicilienne	sicilien	ADJ	ADJ	n=s|g=f	
16	mais	mais	CC	CC		
17	également	_	ADV	ADV		
18	la	la	DET	DET	n=s|g=f	
19	partie	partie	NC	NC	n=s|g=f	
20	des	de	P+D	P+D	n=p	
21	quatre	quatre	ADJ	ADJ	s=card|n=p	
22	cavaliers	cavalier	NC	NC	n=p|g=m	
23	.	.	PONCT	PONCT		

1	Un	un	DET	DET	n=s|g=m	
2	grand	grand	ADJ	ADJ	n=s|g=m	
3	nombre	nombre	NC	NC	n=s|g=m	
4	d'	de	P	P		
5	ouvrages	ouvrage	NC	NC	n=p|g=m	
6	spécialisés	spécialiser	VPP	VPP	n=p|g=m|t=K	
7	les	les	DET	DET	n=p	
8	répertorient	_	NC	NC		
9	,	,	PONCT	PONCT		
10	comme	comme	P	P		
11	l'	le	DET	DET	n=s	
12	Encyclopédie	encyclopédie	NC	NC	n=s|g=f	
13	des	de	P+D	P+D	n=p	
14	ouvertures	ouverture	NC	NC	n=p|g=f	
15	d'	de	P	P		
16	échecs	échec	NC	NC	n=p|g=m	
17	.	.	PONCT	PONCT		

1	Il	il	CLS	CLS	n=s|g=m|p=3	
2	existe	exister	V	V	n=s|t=P,S|p=1,3	
3	des	des	DET	DET	n=p	
4	dizaines	dizaine	NC	NC	n=p|g=f	
5	d'	de	P	P		
6	ouvertures	ouverture	NC	NC	n=p|g=f	
7	aux	à	P+D	P+D	n=p	
8	styles	style	NC	NC	n=p|g=m	
9	très	très	ADV	ADV		
10	variés	varier	ADJ	ADJ	n=p|g=m|t=K	
11	,	,	PONCT	PONCT		
12	certaines	certain	PRO	PRO	n=p|g=f	
13	sont	être	V	V	n=p|t=P|p=3	
14	tranquilles	tranquille	ADJ	ADJ	n=p	
15	comme	comme	P	P		
16	le	le	DET	DET	n=s|g=m	
17	début	début	NC	NC	n=s|g=m	
18	Réti	_	NPP	NPP		
19	alors	alors	ADV	ADV		
20	que	que	CS	CS		
21	d'	de	DET	DET	n=p	
22	autres	autres	PRO	PRO	n=p|g=f,m	
23	,	,	PONCT	PONCT		
24	comme	comme	P	P		
25	le	le	DET	DET	n=s|g=m	
26	gambit	gambit	NC	NC	n=s|g=m	
27	letton	letton	NC	NC	n=s|g=m	
28	,	,	PONCT	PONCT		
29	sont	être	V	V	n=p|t=P|p=3	
30	très	très	ADV	ADV		
31	agressives	agressif	ADJ	ADJ	n=p|g=f	
32	.	.	PONCT	PONCT		

1	Les	les	DET	DET	n=p	
2	variantes	variante	NC	NC	n=p|g=f	
3	comportent	comporter	V	V	n=p|t=P,S|p=3	
4	en	en	P	P		
5	général	général	NC	NC	n=s|g=m	
6	de	de	P	P		
7	10	10	VINF	VINF		
8	à	à	P	P		
9	15	15	ADJ	ADJ		
10	coups	coup	NC	NC	n=p|g=m	
11	,	,	PONCT	PONCT		
12	mais	mais	CC	CC		
13	certaines	certain	DET	DET	n=p|g=f	
14	variantes	variante	NC	NC	n=p|g=f	
15	,	,	PONCT	PONCT		
16	dans	dans	P	P		
17	lesquelles	lequel	PROREL	PROREL	n=p|g=f	
18	on	on	CLS	CLS	n=s|p=3	
19	estime	estimer	V	V	n=s|t=P,S|p=1,3	
20	que	que	CS	CS		
21	ne	ne	ADV	ADV		
22	sont	être	V	V	n=p|t=P|p=3	
23	joués	jouer	VPP	VPP	n=p|g=m|t=K	
24	que	que	CS	CS		
25	les	les	DET	DET	n=p	
26	meilleurs	meilleur	ADJ	ADJ	n=p|g=m	
27	coups	coup	NC	NC	n=p|g=m	
28	de	de	P	P		
29	part	part	NC	NC	n=s	
30	et	et	CC	CC		
31	d'	de	P	P		
32	autre	autre	ADJ	ADJ	n=s	
33	,	,	PONCT	PONCT		
34	peuvent	pouvoir	V	V	n=p|t=P|p=3	
35	comporter	comporter	VINF	VINF	t=W	
36	jusqu'	jusque	P	P		
37	à	à	P	P		
38	30	30	NC	NC		
39	ou	ou	CC	CC		
40	35	35	ADJ	ADJ		
41	coups	coup	NC	NC	n=p|g=m	
42	.	.	PONCT	PONCT		

1	Les	les	DET	DET	n=p	
2	joueurs	joueur	NC	NC	n=p|g=m	
3	professionnels	professionnel	NC	NC	n=p|g=m	
4	passent	passer	V	V	n=p|t=P,S|p=3	
5	des	des	DET	DET	n=p	
6	années	année	NC	NC	n=p|g=f	
7	à	à	P	P		
8	étudier	étudier	VINF	VINF	t=W	
9	les	les	DET	DET	n=p	
10	ouvertures	ouverture	NC	NC	n=p|g=f	
11	et	et	CC	CC		
12	continuent	continuer	V	V	n=p|t=P,S|p=3	
13	à	à	P	P		
14	les	les	CLO	CLO	n=p|p=3	
15	approfondir	approfondir	VINF	VINF	t=W	
16	leur	leur	DET	DET	n=s|p=3|poss=p	
17	carrière	carrière	NC	NC	n=s|g=f	
18	durant	durant	P	P		
19	,	,	PONCT	PONCT		
20	participant	participer	VPR	VPR	t=G	
21	eux	eux	PRO	PRO	n=p|g=m|p=3	
22	-	-	PONCT	PONCT		
23	mêmes	même	ADJ	ADJ	n=p	
24	à	à	P	P		
25	leur	leur	DET	DET	n=s|p=3|poss=p	
26	étude	étude	NC	NC	n=s|g=f	
27	systématique	systématique	ADJ	ADJ	n=s	
28	.	.	PONCT	PONCT		

1	En	en	P	P		
2	effet	effet	NC	NC	n=s|g=m	
3	,	,	PONCT	PONCT		
4	au	à	P+D	P+D	n=s|g=m	
5	plus	plus	ADV	ADV		
6	haut	haut	ADJ	ADJ	n=s|g=m	
7	niveau	niveau	NC	NC	n=s|g=m	
8	de	de	P	P		
9	jeu	jeu	NC	NC	n=s|g=m	
10	le	le	DET	DET	n=s|g=m	
11	début	début	NC	NC	n=s|g=m	
12	de	de	P	P		
13	partie	partie	NC	NC	n=s|g=f	
14	se	se	CLR	CLR	n=p,s|p=3	
15	présente	présenter	V	V	n=s|t=P,S|p=1,3	
16	comme	comme	P	P		
17	un	un	DET	DET	n=s|g=m	
18	duel	duel	NC	NC	n=s|g=m	
19	de	de	P	P		
20	connaissances	connaissance	NC	NC	n=p|g=f	
21	entre	entre	P	P		
22	deux	deux	DET	DET	s=card|n=p	
23	compétiteurs	compétiteur	NC	NC	n=p|g=m	
24	ainsi	ainsi	ADV	ADV		
25	qu'	que	CS	CS		
26	un	un	DET	DET	n=s|g=m	
27	laboratoire	laboratoire	NC	NC	n=s|g=m	
28	permanent	permanent	ADJ	ADJ	n=s|g=m	
29	permettant	permettre	VPR	VPR	t=G	
30	de	de	P	P		
31	tester	tester	VINF	VINF	t=W	
32	les	les	DET	DET	n=p	
33	idées	idée	NC	NC	n=p|g=f	
34	nouvelles	nouveau	ADJ	ADJ	n=p|g=f	
35	.	.	PONCT	PONCT		

1	Les	les	DET	DET	n=p	
2	ouvertures	ouverture	NC	NC	n=p|g=f	
3	poursuivent	poursuivre	V	V	n=p|t=P,S|p=3	
4	toutes	tout	ADJ	ADJ	n=p|g=f	
5	des	de	P+D	P+D	n=p	
6	buts	but	NC	NC	n=p|g=m	
7	stratégiques	stratégique	ADJ	ADJ	n=p	
8	similaires	similaire	ADJ	ADJ	n=p	
9	:	:	PONCT	PONCT		

1	La	la	DET	DET	n=s|g=f	
2	plupart	plupart	NC	NC	n=s|g=f	
3	des	de	P+D	P+D	n=p	
4	joueurs	joueur	NC	NC	n=p|g=m	
5	et	et	CC	CC		
6	des	de	P+D	P+D	n=p	
7	théoriciens	théoricien	NC	NC	n=p|g=m	
8	considèrent	considérer	V	V	n=p|t=P,S|p=3	
9	que	que	CS	CS		
10	le	le	DET	DET	n=s|g=m	
11	fait	fait	NC	NC	n=s|g=m	
12	de	de	P	P		
13	jouer	jouer	VINF	VINF	t=W	
14	en	en	P	P		
15	premier	premier	ADJ	ADJ	n=s|g=m	
16	donne	donner	V	V	n=s|t=P,S|p=1,3	
17	aux	à	P+D	P+D	n=p	
18	blancs	_	V	V		
19	un	un	DET	DET	n=s|g=m	
20	petit	petit	ADJ	ADJ	n=s|g=m	
21	avantage	avantage	NC	NC	n=s|g=m	
22	.	.	PONCT	PONCT		

1	Dans	dans	P	P		
2	l'	le	DET	DET	n=s	
3	ouverture	ouverture	NC	NC	n=s|g=f	
4	l'	le	DET	DET	n=s	
5	objectif	objectif	NC	NC	n=s|g=m	
6	des	de	P+D	P+D	n=p	
7	noirs	noir	NC	NC	n=p|g=m	
8	est	être	V	V	n=s|t=P|p=3	
9	de	de	P	P		
10	neutraliser	neutraliser	VINF	VINF	t=W	
11	cet	cet	DET	DET	n=s|g=m	
12	avantage	avantage	NC	NC	n=s|g=m	
13	ou	ou	CC	CC		
14	alors	alors	ADV	ADV		
15	de	de	P	P		
16	trouver	trouver	VINF	VINF	t=W	
17	des	des	DET	DET	n=p	
18	compensations	compensation	NC	NC	n=p|g=f	
19	dans	dans	P	P		
20	une	une	DET	DET	n=s|g=f	
21	position	position	NC	NC	n=s|g=f	
22	déséquilibrée	déséquilibrer	ADJ	ADJ	n=s|g=f|t=K	
23	.	.	PONCT	PONCT		

1	Le	le	DET	DET	n=s|g=m	
2	milieu	milieu	NC	NC	n=s|g=m	
3	de	de	P	P		
4	partie	partie	NC	NC	n=s|g=f	
5	ou	ou	CC	CC		
6	milieu	milieu	NC	NC	n=s|g=m	
7	de	de	P	P		
8	jeu	jeu	NC	NC	n=s|g=m	
9	débute	débuter	V	V	n=s|t=P,S|p=1,3	
10	lorsque	lorsque	CS	CS		
11	la	la	DET	DET	n=s|g=f	
12	plupart	plupart	NC	NC	n=s|g=f	
13	des	de	P+D	P+D	n=p	
14	pièces	pièce	NC	NC	n=p|g=f	
15	ont	avoir	V	V	n=p|t=P|p=3	
16	été	être	VPP	VPP	t=K	
17	développées	développer	VPP	VPP	n=p|g=f|t=K	
18	.	.	PONCT	PONCT		

1	Le	le	DET	DET	n=s|g=m	
2	recours	recours	NC	NC	g=m	
3	à	à	P	P		
4	la	la	DET	DET	n=s|g=f	
5	théorie	théorie	NC	NC	n=s|g=f	
6	des	de	P+D	P+D	n=p	
7	ouvertures	ouverture	NC	NC	n=p|g=f	
8	n'	ne	ADV	ADV		
9	étant	être	VPR	VPR	t=G	
10	plus	plus	ADV	ADV		
11	de	de	P	P		
12	mise	mise	NC	NC	n=s|g=f	
13	,	,	PONCT	PONCT		
14	les	les	DET	DET	n=p	
15	joueurs	joueur	NC	NC	n=p|g=m	
16	doivent	devoir	V	V	n=p|t=P,S|p=3	
17	évaluer	évaluer	VINF	VINF	t=W	
18	leur	leur	DET	DET	n=s|p=3|poss=p	
19	position	position	NC	NC	n=s|g=f	
20	,	,	PONCT	PONCT		
21	concevoir	concevoir	VINF	VINF	t=W	
22	des	des	DET	DET	n=p	
23	plans	plan	NC	NC	n=p|g=m	
24	basés	baser	VPP	VPP	n=p|g=m|t=K	
25	sur	sur	P	P		
26	ses	ses	DET	DET	n=p|p=3|poss=s	
27	caractéristiques	caractéristique	NC	NC	n=p|g=f	
28	,	,	PONCT	PONCT		
29	et	et	CC	CC		
30	dans	dans	P	P		
31	le	le	DET	DET	n=s|g=m	
32	même	même	ADJ	ADJ	n=s	
33	temps	temps	NC	NC	g=m	
34	tenir	tenir	VINF	VINF	t=W	
35	compte	compte	NC	NC	n=s|g=m	
36	des	de	P+D	P+D	n=p	
37	possibilités	possibilité	NC	NC	n=p|g=f	
38	tactiques	tactique	ADJ	ADJ	n=p	
39	[	[	PONCT	PONCT		
40	G	gramme	NC	NC	g=m	
41	9	9	ADJ	ADJ		
42	]	]	PONCT	PONCT		
43	.	.	PONCT	PONCT		

1	Certains	certain	DET	DET	n=p|g=m	
2	plans	plan	NC	NC	n=p|g=m	
3	ou	ou	CC	CC		
4	thèmes	thème	NC	NC	n=p|g=m	
5	stratégiques	stratégique	ADJ	ADJ	n=p	
6	liés	lier	VPP	VPP	n=p|g=m|t=K	
7	aux	à	P+D	P+D	n=p	
8	structures	structure	NC	NC	n=p|g=f	
9	de	de	P	P		
10	pions	pion	NC	NC	n=p|g=m	
11	découlent	découler	V	V	n=p|t=P,S|p=3	
12	directement	_	ADV	ADV		
13	de	de	P	P		
14	l'	le	DET	DET	n=s	
15	ouverture	ouverture	NC	NC	n=s|g=f	
16	,	,	PONCT	PONCT		
17	par	par	P	P		
18	exemple	exemple	NC	NC	n=s|g=m	
19	l'	le	DET	DET	n=s	
20	attaque	attaque	NC	NC	n=s|g=f	
21	de	de	P	P		
22	minorité	minorité	NC	NC	n=s|g=f	
23	,	,	PONCT	PONCT		
24	qui	qui	PROREL	PROREL	n=s	
25	consiste	consister	V	V	n=s|t=P,S|p=1,3	
26	à	à	P	P		
27	avancer	avancer	VINF	VINF	t=W	
28	des	des	DET	DET	n=p	
29	pions	pion	NC	NC	n=p|g=m	
30	de	de	P	P		
31	l'	le	DET	DET	n=s	
32	aile	aile	NC	NC	n=s|g=f	
33	dame	damer	V	V	n=s|t=P,S|p=1,3	
34	alors	alors	ADV	ADV		
35	que	que	CS	CS		
36	l'	le	DET	DET	n=s	
37	adversaire	adversaire	NC	NC	n=s	
38	possède	posséder	V	V	n=s|t=P,S|p=1,3	
39	plus	plus	ADV	ADV		
40	de	de	P	P		
41	pions	pion	NC	NC	n=p|g=m	
42	sur	sur	P	P		
43	cette	cette	DET	DET	n=s|g=f	
44	aile	aile	NC	NC	n=s|g=f	
45	.	.	PONCT	PONCT		

1	L'	le	DET	DET	n=s	
2	étude	étude	NC	NC	n=s|g=f	
3	des	de	P+D	P+D	n=p	
4	ouvertures	ouverture	NC	NC	n=p|g=f	
5	doit	devoir	V	V	n=s|t=P|p=3	
6	donc	donc	ADV	ADV		
7	être	être	VINF	VINF	t=W	
8	menée	mener	VPP	VPP	n=s|g=f|t=K	
9	en	en	P	P		
10	parallèle	parallèle	NC	NC	n=s	
11	de	de	P	P		
12	la	la	DET	DET	n=s|g=f	
13	préparation	préparation	NC	NC	n=s|g=f	
14	des	de	P+D	P+D	n=p	
15	plans	plan	NC	NC	n=p|g=m	
16	possibles	possible	ADJ	ADJ	n=p	
17	dans	dans	P	P		
18	le	le	DET	DET	n=s|g=m	
19	milieu	milieu	NC	NC	n=s|g=m	
20	de	de	P	P		
21	partie	partie	NC	NC	n=s|g=f	
22	.	.	PONCT	PONCT		

1	Le	le	DET	DET	n=s|g=m	
2	milieu	milieu	NC	NC	n=s|g=m	
3	de	de	P	P		
4	partie	partie	NC	NC	n=s|g=f	
5	est	être	V	V	n=s|t=P|p=3	
6	la	la	DET	DET	n=s|g=f	
7	phase	phase	NC	NC	n=s|g=f	
8	de	de	P	P		
9	la	la	DET	DET	n=s|g=f	
10	partie	partie	NC	NC	n=s|g=f	
11	dans	dans	P	P		
12	laquelle	lequel	PROREL	PROREL	n=s|g=f	
13	l'	le	DET	DET	n=s	
14	attaque	attaque	NC	NC	n=s|g=f	
15	sur	sur	P	P		
16	le	le	DET	DET	n=s|g=m	
17	roi	roi	NC	NC	n=s|g=m	
18	prend	prendre	V	V	n=s|t=P|p=3	
19	le	le	DET	DET	n=s|g=m	
20	plus	plus	ADV	ADV		
21	d'	de	P	P		
22	importance	importance	NC	NC	n=s|g=f	
23	,	,	PONCT	PONCT		
24	bien	bien	ADV	ADV		
25	que	que	CS	CS		
26	ce	ce	DET	DET	n=s|g=m	
27	thème	thème	NC	NC	n=s|g=m	
28	ne	ne	ADV	ADV		
29	soit	être	VS	VS	n=s|t=S|p=3	
30	pas	pas	ADV	ADV		
31	à	à	P	P		
32	négliger	négliger	VINF	VINF	t=W	
33	dans	dans	P	P		
34	les	les	DET	DET	n=p	
35	autres	autre	ADJ	ADJ	n=p	
36	phases	phase	NC	NC	n=p|g=f	
37	du	de	P+D	P+D	n=s|g=m	
38	jeu.	jeudi	NC	NC	n=s|g=m	
39	Un	_	ADJ	ADJ		
40	exemple	exemple	NC	NC	n=s|g=m	
41	classique	classique	ADJ	ADJ	n=s	
42	est	être	V	V	n=s|t=P|p=3	
43	le	le	DET	DET	n=s|g=m	
44	sacrifice	sacrifice	NC	NC	n=s|g=m	
45	double	double	ADJ	ADJ	n=s	
46	de	de	P	P		
47	la	la	DET	DET	n=s|g=f	
48	partie	partie	NC	NC	n=s|g=f	
49	Lasker	_	NPP	NPP		
50	-	-	PONCT	PONCT		
51	Bauer	_	NPP	NPP		
52	1889	1889	NC	NC		
53	.	.	PONCT	PONCT		

1	Une	une	DET	DET	n=s|g=f	
2	autre	autre	ADJ	ADJ	n=s	
3	question	question	NC	NC	n=s|g=f	
4	stratégique	stratégique	ADJ	ADJ	n=s	
5	importante	important	ADJ	ADJ	n=s|g=f	
6	dans	dans	P	P		
7	le	le	DET	DET	n=s|g=m	
8	milieu	milieu	NC	NC	n=s|g=m	
9	de	de	P	P		
10	partie	partie	NC	NC	n=s|g=f	
11	est	être	V	V	n=s|t=P|p=3	
12	de	de	P	P		
13	savoir	savoir	VINF	VINF	t=W	
14	quand	quand	CS	CS		
15	il	il	CLS	CLS	n=s|g=m|p=3	
16	est	être	V	V	n=s|t=P|p=3	
17	opportun	opportun	ADJ	ADJ	n=s|g=m	
18	d'	de	P	P		
19	entrer	entrer	VINF	VINF	t=W	
20	en	en	P	P		
21	finale	final	ADJ	ADJ	n=s|g=f	
22	,	,	PONCT	PONCT		
23	c'	ce	CLS	CLS		
24	est	être	V	V	n=s|t=P|p=3	
25	-	-	PONCT	PONCT		
26	à	à	P	P		
27	-	-	PONCT	PONCT		
28	dire	dire	VINF	VINF	t=W	
29	simplifier	simplifier	VINF	VINF	t=W	
30	la	la	DET	DET	n=s|g=f	
31	position	position	NC	NC	n=s|g=f	
32	en	en	P	P		
33	échangeant	échanger	VPR	VPR	t=G	
34	du	de	P+D	P+D	n=s|g=m	
35	matériel	matériel	NC	NC	n=s|g=m	
36	.	.	PONCT	PONCT		

1	Par	par	P	P		
2	exemple	exemple	NC	NC	n=s|g=m	
3	,	,	PONCT	PONCT		
4	un	un	DET	DET	n=s|g=m	
5	avantage	avantage	NC	NC	n=s|g=m	
6	matériel	matériel	NC	NC	n=s|g=m	
7	même	même	ADJ	ADJ	n=s	
8	minime	minime	ADJ	ADJ	n=s	
9	permet	permettre	V	V	n=s|t=P|p=3	
10	souvent	souvent	ADV	ADV		
11	le	le	DET	DET	n=s|g=m	
12	gain	gain	NC	NC	n=s|g=m	
13	,	,	PONCT	PONCT		
14	mais	mais	CC	CC		
15	seulement	_	ADV	ADV		
16	en	en	P	P		
17	finale	final	ADJ	ADJ	n=s|g=f	
18	.	.	PONCT	PONCT		

1	Le	le	DET	DET	n=s|g=m	
2	camp	camp	NC	NC	n=s|g=m	
3	le	le	DET	DET	n=s|g=m	
4	plus	plus	ADV	ADV		
5	fort	fort	ADJ	ADJ	n=s|g=m	
6	doit	devoir	V	V	n=s|t=P|p=3	
7	donc	donc	ADV	ADV		
8	trouver	trouver	VINF	VINF	t=W	
9	un	un	DET	DET	n=s|g=m	
10	moyen	moyen	NC	NC	n=s|g=m	
11	de	de	P	P		
12	forcer	forcer	VINF	VINF	t=W	
13	son	son	DET	DET	n=s|g=m|p=3|poss=s	
14	adversaire	adversaire	NC	NC	n=s	
15	à	à	P	P		
16	jouer	jouer	VINF	VINF	t=W	
17	une	une	DET	DET	n=s|g=f	
18	finale	final	ADJ	ADJ	n=s|g=f	
19	favorable	favorable	ADJ	ADJ	n=s	
20	.	.	PONCT	PONCT		

1	Il	il	CLS	CLS	n=s|g=m|p=3	
2	doit	devoir	V	V	n=s|t=P|p=3	
3	pour	pour	P	P		
4	cela	cela	PRO	PRO	n=s|g=m	
5	éviter	éviter	VINF	VINF	t=W	
6	les	les	DET	DET	n=p	
7	cas	cas	NC	NC	g=m	
8	connus	connaître	VPP	VPP	n=p|g=m|t=K	
9	comme	comme	P	P		
10	donnant	donner	VPR	VPR	t=G	
11	la	la	DET	DET	n=s|g=f	
12	nulle	nul	ADJ	ADJ	n=s|g=f	
13	malgré	malgré	P	P		
14	la	la	DET	DET	n=s|g=f	
15	différence	différence	NC	NC	n=s|g=f	
16	de	de	P	P		
17	matériel	matériel	NC	NC	n=s|g=m	
18	,	,	PONCT	PONCT		
19	par	par	P	P		
20	exemple	exemple	NC	NC	n=s|g=m	
21	la	la	DET	DET	n=s|g=f	
22	plupart	plupart	NC	NC	n=s|g=f	
23	des	de	P+D	P+D	n=p	
24	positions	position	NC	NC	n=p|g=f	
25	avec	avec	P	P		
26	roi	roi	NC	NC	n=s|g=m	
27	,	,	PONCT	PONCT		
28	fou	fou	NC	NC	n=s|g=m	
29	et	et	CC	CC		
30	pion	pion	NC	NC	n=s|g=m	
31	contre	contre	P	P		
32	roi	roi	NC	NC	n=s|g=m	
33	et	et	CC	CC		
34	fou	fou	NC	NC	n=s|g=m	
35	avec	avec	P	P		
36	des	des	DET	DET	n=p	
37	fous	fou	NC	NC	n=p|g=m	
38	de	de	P	P		
39	couleurs	couleur	NC	NC	n=p|g=f	
40	opposées	opposer	VPP	VPP	n=p|g=f|t=K	
41	(	(	PONCT	PONCT		
42	l'	le	DET	DET	n=s	
43	un	un	PRO	PRO	n=s|g=m	
44	sur	sur	P	P		
45	cases	case	NC	NC	n=p|g=f	
46	blanches	blanc	ADJ	ADJ	n=p|g=f	
47	et	et	CC	CC		
48	l'	le	DET	DET	n=s	
49	autre	autre	PRO	PRO	n=s|g=f,m	
50	sur	sur	P	P		
51	cases	case	NC	NC	n=p|g=f	
52	noires	noir	ADJ	ADJ	n=p|g=f	
53	)	)	PONCT	PONCT		
54	ou	ou	CC	CC		
55	roi	roi	NC	NC	n=s|g=m	
56	,	,	PONCT	PONCT		
57	tour	tour	NC	NC	n=s	
58	et	et	CC	CC		
59	cavalier	cavalier	NC	NC	n=s|g=m	
60	contre	contre	P	P		
61	roi	roi	NC	NC	n=s|g=m	
62	et	et	CC	CC		
63	tour	tour	NC	NC	n=s	
64	.	.	PONCT	PONCT		

1	La	la	DET	DET	n=s|g=f	
2	fin	fin	NC	NC	n=s	
3	de	de	P	P		
4	partie	partie	NC	NC	n=s|g=f	
5	,	,	PONCT	PONCT		
6	ou	ou	CC	CC		
7	finale	final	ADJ	ADJ	n=s|g=f	
8	,	,	PONCT	PONCT		
9	est	être	V	V	n=s|t=P|p=3	
10	la	la	DET	DET	n=s|g=f	
11	phase	phase	NC	NC	n=s|g=f	
12	de	de	P	P		
13	la	la	DET	DET	n=s|g=f	
14	partie	partie	NC	NC	n=s|g=f	
15	qui	qui	PROREL	PROREL	n=s	
16	se	se	CLR	CLR	n=p,s|p=3	
17	déroule	dérouler	V	V	n=s|t=P,S|p=1,3	
18	lorsqu'	lorsque	CS	CS		
19	il	il	CLS	CLS	n=s|g=m|p=3	
20	ne	ne	ADV	ADV		
